id_code,experiment,plate,well,sirna,group
HUVEC-07_1_J20,HUVEC-07,1,J20,821,3
HUVEC-07_1_J21,HUVEC-07,1,J21,629,3
HUVEC-07_1_J23,HUVEC-07,1,J23,51,3
HUVEC-07_1_K02,HUVEC-07,1,K02,337,3
HUVEC-07_1_K03,HUVEC-07,1,K03,800,3
HUVEC-07_1_K04,HUVEC-07,1,K04,1014,3
HUVEC-07_1_K05,HUVEC-07,1,K05,1105,3
HUVEC-07_1_K06,HUVEC-07,1,K06,127,3
HUVEC-07_1_K07,HUVEC-07,1,K07,401,3
HUVEC-07_1_K08,HUVEC-07,1,K08,170,3
HUVEC-07_1_K09,HUVEC-07,1,K09,148,3
HUVEC-07_1_K10,HUVEC-07,1,K10,319,3
HUVEC-07_1_K11,HUVEC-07,1,K11,1034,3
HUVEC-07_1_K12,HUVEC-07,1,K12,34,3
HUVEC-07_1_K13,HUVEC-07,1,K13,625,3
HUVEC-07_1_K14,HUVEC-07,1,K14,989,3
HUVEC-07_1_K15,HUVEC-07,1,K15,438,3
HUVEC-07_1_K16,HUVEC-07,1,K16,510,3
HUVEC-07_1_K17,HUVEC-07,1,K17,599,3
HUVEC-07_1_K18,HUVEC-07,1,K18,29,3
HUVEC-07_1_K19,HUVEC-07,1,K19,21,3
HUVEC-07_1_K20,HUVEC-07,1,K20,464,3
HUVEC-07_1_K21,HUVEC-07,1,K21,829,3
HUVEC-07_1_K22,HUVEC-07,1,K22,1079,3
HUVEC-07_1_K23,HUVEC-07,1,K23,969,3
HUVEC-07_1_L02,HUVEC-07,1,L02,919,3
HUVEC-07_1_L03,HUVEC-07,1,L03,614,3
HUVEC-07_1_L04,HUVEC-07,1,L04,864,3
HUVEC-07_1_L05,HUVEC-07,1,L05,691,3
HUVEC-07_1_L06,HUVEC-07,1,L06,501,3
HUVEC-07_1_L07,HUVEC-07,1,L07,719,3
HUVEC-07_1_L08,HUVEC-07,1,L08,485,3
HUVEC-07_1_L09,HUVEC-07,1,L09,35,3
HUVEC-07_1_L10,HUVEC-07,1,L10,808,3
HUVEC-07_1_L11,HUVEC-07,1,L11,477,3
HUVEC-07_1_L12,HUVEC-07,1,L12,443,3
HUVEC-07_1_L13,HUVEC-07,1,L13,901,3
HUVEC-07_1_L14,HUVEC-07,1,L14,658,3
HUVEC-07_1_L15,HUVEC-07,1,L15,633,3
HUVEC-07_1_L16,HUVEC-07,1,L16,271,3
HUVEC-07_1_L17,HUVEC-07,1,L17,933,3
HUVEC-07_1_L18,HUVEC-07,1,L18,818,3
HUVEC-07_1_L19,HUVEC-07,1,L19,363,3
HUVEC-07_1_L20,HUVEC-07,1,L20,190,3
HUVEC-07_1_L21,HUVEC-07,1,L21,530,3
HUVEC-07_1_L22,HUVEC-07,1,L22,359,3
HUVEC-07_1_L23,HUVEC-07,1,L23,229,3
HUVEC-07_1_M02,HUVEC-07,1,M02,252,3
HUVEC-07_1_M04,HUVEC-07,1,M04,422,3
HUVEC-07_1_M05,HUVEC-07,1,M05,311,3
HUVEC-07_1_M06,HUVEC-07,1,M06,122,3
HUVEC-07_1_M08,HUVEC-07,1,M08,123,3
HUVEC-07_1_M09,HUVEC-07,1,M09,24,3
HUVEC-07_1_M10,HUVEC-07,1,M10,115,3
HUVEC-07_1_M12,HUVEC-07,1,M12,943,3
HUVEC-07_1_M13,HUVEC-07,1,M13,365,3
HUVEC-07_1_M14,HUVEC-07,1,M14,368,3
HUVEC-07_1_M16,HUVEC-07,1,M16,1087,3
HUVEC-07_1_M17,HUVEC-07,1,M17,608,3
HUVEC-07_1_M18,HUVEC-07,1,M18,644,3
HUVEC-07_1_M20,HUVEC-07,1,M20,322,3
HUVEC-07_1_M21,HUVEC-07,1,M21,955,3
HUVEC-07_1_M23,HUVEC-07,1,M23,970,3
HUVEC-07_1_N02,HUVEC-07,1,N02,922,3
HUVEC-07_1_N03,HUVEC-07,1,N03,435,3
HUVEC-07_1_N04,HUVEC-07,1,N04,990,3
HUVEC-07_1_N05,HUVEC-07,1,N05,184,3
HUVEC-07_1_N06,HUVEC-07,1,N06,866,3
HUVEC-07_1_N07,HUVEC-07,1,N07,90,3
HUVEC-07_1_N08,HUVEC-07,1,N08,1071,3
HUVEC-07_1_N09,HUVEC-07,1,N09,114,3
HUVEC-07_1_N10,HUVEC-07,1,N10,666,3
HUVEC-07_1_N11,HUVEC-07,1,N11,129,3
HUVEC-07_1_N12,HUVEC-07,1,N12,815,3
HUVEC-07_1_N13,HUVEC-07,1,N13,860,3
HUVEC-07_1_N14,HUVEC-07,1,N14,995,3
HUVEC-07_1_N15,HUVEC-07,1,N15,819,3
HUVEC-07_1_N16,HUVEC-07,1,N16,453,3
HUVEC-07_1_N17,HUVEC-07,1,N17,595,3
HUVEC-07_1_N18,HUVEC-07,1,N18,926,3
HUVEC-07_1_N19,HUVEC-07,1,N19,1068,3
HUVEC-07_1_N20,HUVEC-07,1,N20,504,3
HUVEC-07_1_N21,HUVEC-07,1,N21,98,3
HUVEC-07_1_N22,HUVEC-07,1,N22,805,3
HUVEC-07_1_N23,HUVEC-07,1,N23,283,3
HUVEC-07_1_O02,HUVEC-07,1,O02,380,3
HUVEC-07_1_O03,HUVEC-07,1,O03,259,3
HUVEC-07_1_O04,HUVEC-07,1,O04,1051,3
HUVEC-07_1_O05,HUVEC-07,1,O05,142,3
HUVEC-07_1_O06,HUVEC-07,1,O06,763,3
HUVEC-07_1_O07,HUVEC-07,1,O07,1000,3
HUVEC-07_1_O08,HUVEC-07,1,O08,834,3
HUVEC-07_1_O09,HUVEC-07,1,O09,326,3
HUVEC-07_1_O10,HUVEC-07,1,O10,603,3
HUVEC-07_1_O11,HUVEC-07,1,O11,410,3
HUVEC-07_1_O12,HUVEC-07,1,O12,671,3
HUVEC-07_1_O13,HUVEC-07,1,O13,795,3
HUVEC-07_1_O14,HUVEC-07,1,O14,551,3
HUVEC-07_1_O15,HUVEC-07,1,O15,755,3
HUVEC-07_1_O16,HUVEC-07,1,O16,858,3
HUVEC-07_1_O17,HUVEC-07,1,O17,494,3
HUVEC-07_1_O18,HUVEC-07,1,O18,649,3
HUVEC-07_1_O19,HUVEC-07,1,O19,307,3
HUVEC-07_1_O20,HUVEC-07,1,O20,4,3
HUVEC-07_1_O21,HUVEC-07,1,O21,1059,3
HUVEC-07_1_O22,HUVEC-07,1,O22,564,3
HUVEC-07_1_O23,HUVEC-07,1,O23,265,3
HUVEC-07_2_B03,HUVEC-07,2,B03,208,4
HUVEC-07_2_B04,HUVEC-07,2,B04,619,4
HUVEC-07_2_B05,HUVEC-07,2,B05,17,4
HUVEC-07_2_B06,HUVEC-07,2,B06,534,4
HUVEC-07_2_B07,HUVEC-07,2,B07,882,4
HUVEC-07_2_B08,HUVEC-07,2,B08,328,4
HUVEC-07_2_B09,HUVEC-07,2,B09,949,4
HUVEC-07_2_B10,HUVEC-07,2,B10,264,4
HUVEC-07_2_B11,HUVEC-07,2,B11,953,4
HUVEC-07_2_B12,HUVEC-07,2,B12,728,4
HUVEC-07_2_B13,HUVEC-07,2,B13,45,4
HUVEC-07_2_B14,HUVEC-07,2,B14,912,4
HUVEC-07_2_B15,HUVEC-07,2,B15,249,4
HUVEC-07_2_B16,HUVEC-07,2,B16,930,4
HUVEC-07_2_B17,HUVEC-07,2,B17,948,4
HUVEC-07_2_B18,HUVEC-07,2,B18,416,4
HUVEC-07_2_B19,HUVEC-07,2,B19,270,4
HUVEC-07_2_B20,HUVEC-07,2,B20,656,4
HUVEC-07_2_B21,HUVEC-07,2,B21,836,4
HUVEC-07_2_B22,HUVEC-07,2,B22,58,4
HUVEC-07_2_B23,HUVEC-07,2,B23,911,4
HUVEC-07_2_C02,HUVEC-07,2,C02,137,4
HUVEC-07_2_C04,HUVEC-07,2,C04,698,4
HUVEC-07_2_C05,HUVEC-07,2,C05,378,4
HUVEC-07_2_C06,HUVEC-07,2,C06,419,4
HUVEC-07_2_C08,HUVEC-07,2,C08,1005,4
HUVEC-07_2_C09,HUVEC-07,2,C09,321,4
HUVEC-07_2_C10,HUVEC-07,2,C10,1038,4
HUVEC-07_2_C12,HUVEC-07,2,C12,1097,4
HUVEC-07_2_C13,HUVEC-07,2,C13,954,4
HUVEC-07_2_C14,HUVEC-07,2,C14,696,4
HUVEC-07_2_C16,HUVEC-07,2,C16,994,4
HUVEC-07_2_C17,HUVEC-07,2,C17,574,4
HUVEC-07_2_C18,HUVEC-07,2,C18,772,4
HUVEC-07_2_C20,HUVEC-07,2,C20,878,4
HUVEC-07_2_C21,HUVEC-07,2,C21,426,4
HUVEC-07_2_C23,HUVEC-07,2,C23,54,4
HUVEC-07_2_D02,HUVEC-07,2,D02,971,4
HUVEC-07_2_D03,HUVEC-07,2,D03,154,4
HUVEC-07_2_D04,HUVEC-07,2,D04,1069,4
HUVEC-07_2_D05,HUVEC-07,2,D05,141,4
HUVEC-07_2_D06,HUVEC-07,2,D06,1107,4
HUVEC-07_2_D07,HUVEC-07,2,D07,1011,4
HUVEC-07_2_D08,HUVEC-07,2,D08,935,4
HUVEC-07_2_D09,HUVEC-07,2,D09,1073,4
HUVEC-07_2_D10,HUVEC-07,2,D10,406,4
HUVEC-07_2_D11,HUVEC-07,2,D11,799,4
HUVEC-07_2_D12,HUVEC-07,2,D12,273,4
HUVEC-07_2_D13,HUVEC-07,2,D13,230,4
HUVEC-07_2_D14,HUVEC-07,2,D14,1009,4
HUVEC-07_2_D15,HUVEC-07,2,D15,843,4
HUVEC-07_2_D16,HUVEC-07,2,D16,1081,4
HUVEC-07_2_D17,HUVEC-07,2,D17,635,4
HUVEC-07_2_D18,HUVEC-07,2,D18,522,4
HUVEC-07_2_D19,HUVEC-07,2,D19,152,4
HUVEC-07_2_D20,HUVEC-07,2,D20,862,4
HUVEC-07_2_D21,HUVEC-07,2,D21,711,4
HUVEC-07_2_D22,HUVEC-07,2,D22,97,4
HUVEC-07_2_D23,HUVEC-07,2,D23,241,4
HUVEC-07_2_E02,HUVEC-07,2,E02,850,4
HUVEC-07_2_E03,HUVEC-07,2,E03,1082,4
HUVEC-07_2_E04,HUVEC-07,2,E04,906,4
HUVEC-07_2_E05,HUVEC-07,2,E05,822,4
HUVEC-07_2_E06,HUVEC-07,2,E06,803,4
HUVEC-07_2_E07,HUVEC-07,2,E07,85,4
HUVEC-07_2_E08,HUVEC-07,2,E08,1050,4
HUVEC-07_2_E09,HUVEC-07,2,E09,592,4
HUVEC-07_2_E10,HUVEC-07,2,E10,286,4
HUVEC-07_2_E11,HUVEC-07,2,E11,561,4
HUVEC-07_2_E12,HUVEC-07,2,E12,433,4
HUVEC-07_2_E13,HUVEC-07,2,E13,331,4
HUVEC-07_2_E14,HUVEC-07,2,E14,794,4
HUVEC-07_2_E15,HUVEC-07,2,E15,294,4
HUVEC-07_2_E16,HUVEC-07,2,E16,427,4
HUVEC-07_2_E17,HUVEC-07,2,E17,231,4
HUVEC-07_2_E18,HUVEC-07,2,E18,575,4
HUVEC-07_2_E19,HUVEC-07,2,E19,201,4
HUVEC-07_2_E20,HUVEC-07,2,E20,758,4
HUVEC-07_2_E21,HUVEC-07,2,E21,18,4
HUVEC-07_2_E22,HUVEC-07,2,E22,737,4
HUVEC-07_2_E23,HUVEC-07,2,E23,227,4
HUVEC-07_2_F02,HUVEC-07,2,F02,458,4
HUVEC-07_2_F04,HUVEC-07,2,F04,824,4
HUVEC-07_2_F05,HUVEC-07,2,F05,1061,4
HUVEC-07_2_F06,HUVEC-07,2,F06,985,4
HUVEC-07_2_F08,HUVEC-07,2,F08,493,4
HUVEC-07_2_F09,HUVEC-07,2,F09,344,4
HUVEC-07_2_F10,HUVEC-07,2,F10,1036,4
HUVEC-07_2_F12,HUVEC-07,2,F12,116,4
HUVEC-07_2_F13,HUVEC-07,2,F13,150,4
HUVEC-07_2_F14,HUVEC-07,2,F14,1054,4
HUVEC-07_2_F16,HUVEC-07,2,F16,316,4
HUVEC-07_2_F17,HUVEC-07,2,F17,892,4
HUVEC-07_2_F18,HUVEC-07,2,F18,261,4
HUVEC-07_2_F20,HUVEC-07,2,F20,854,4
HUVEC-07_2_F21,HUVEC-07,2,F21,354,4
HUVEC-07_2_F23,HUVEC-07,2,F23,470,4
HUVEC-07_2_G02,HUVEC-07,2,G02,634,4
HUVEC-07_2_G03,HUVEC-07,2,G03,1048,4
HUVEC-07_2_G04,HUVEC-07,2,G04,223,4
HUVEC-07_2_G05,HUVEC-07,2,G05,675,4
HUVEC-07_2_G06,HUVEC-07,2,G06,104,4
HUVEC-07_2_G07,HUVEC-07,2,G07,631,4
HUVEC-07_2_G08,HUVEC-07,2,G08,13,4
HUVEC-07_2_G09,HUVEC-07,2,G09,325,4
HUVEC-07_2_G10,HUVEC-07,2,G10,472,4
HUVEC-07_2_G11,HUVEC-07,2,G11,1055,4
HUVEC-07_2_G12,HUVEC-07,2,G12,1045,4
HUVEC-07_2_G13,HUVEC-07,2,G13,9,4
HUVEC-07_2_G14,HUVEC-07,2,G14,440,4
HUVEC-07_2_G15,HUVEC-07,2,G15,612,4
HUVEC-07_2_G16,HUVEC-07,2,G16,688,4
HUVEC-07_2_G17,HUVEC-07,2,G17,323,4
HUVEC-07_2_G18,HUVEC-07,2,G18,641,4
HUVEC-07_2_G19,HUVEC-07,2,G19,356,4
HUVEC-07_2_G20,HUVEC-07,2,G20,240,4
HUVEC-07_2_G21,HUVEC-07,2,G21,73,4
HUVEC-07_2_G22,HUVEC-07,2,G22,468,4
HUVEC-07_2_G23,HUVEC-07,2,G23,924,4
HUVEC-07_2_H02,HUVEC-07,2,H02,519,4
HUVEC-07_2_H04,HUVEC-07,2,H04,1010,4
HUVEC-07_2_H05,HUVEC-07,2,H05,720,4
HUVEC-07_2_H06,HUVEC-07,2,H06,839,4
HUVEC-07_2_H08,HUVEC-07,2,H08,106,4
HUVEC-07_2_H09,HUVEC-07,2,H09,474,4
HUVEC-07_2_H10,HUVEC-07,2,H10,161,4
HUVEC-07_2_H12,HUVEC-07,2,H12,156,4
HUVEC-07_2_H13,HUVEC-07,2,H13,778,4
HUVEC-07_2_H14,HUVEC-07,2,H14,526,4
HUVEC-07_2_H16,HUVEC-07,2,H16,591,4
HUVEC-07_2_H17,HUVEC-07,2,H17,1004,4
HUVEC-07_2_H18,HUVEC-07,2,H18,540,4
HUVEC-07_2_H20,HUVEC-07,2,H20,179,4
HUVEC-07_2_H21,HUVEC-07,2,H21,297,4
HUVEC-07_2_H23,HUVEC-07,2,H23,823,4
HUVEC-07_2_I02,HUVEC-07,2,I02,1075,4
HUVEC-07_2_I03,HUVEC-07,2,I03,630,4
HUVEC-07_2_I04,HUVEC-07,2,I04,594,4
HUVEC-07_2_I05,HUVEC-07,2,I05,204,4
HUVEC-07_2_I06,HUVEC-07,2,I06,71,4
HUVEC-07_2_I07,HUVEC-07,2,I07,374,4
HUVEC-07_2_I08,HUVEC-07,2,I08,587,4
HUVEC-07_2_I09,HUVEC-07,2,I09,621,4
HUVEC-07_2_I10,HUVEC-07,2,I10,36,4
HUVEC-07_2_I11,HUVEC-07,2,I11,792,4
HUVEC-07_2_I12,HUVEC-07,2,I12,684,4
HUVEC-07_2_I13,HUVEC-07,2,I13,200,4
HUVEC-07_2_I14,HUVEC-07,2,I14,780,4
HUVEC-07_2_I15,HUVEC-07,2,I15,498,4
HUVEC-07_2_I16,HUVEC-07,2,I16,993,4
HUVEC-07_2_I17,HUVEC-07,2,I17,476,4
HUVEC-07_2_I18,HUVEC-07,2,I18,243,4
HUVEC-07_2_I19,HUVEC-07,2,I19,16,4
HUVEC-07_2_I20,HUVEC-07,2,I20,128,4
HUVEC-07_2_I21,HUVEC-07,2,I21,213,4
HUVEC-07_2_I22,HUVEC-07,2,I22,1103,4
HUVEC-07_2_I23,HUVEC-07,2,I23,710,4
HUVEC-07_2_J02,HUVEC-07,2,J02,318,4
HUVEC-07_2_J04,HUVEC-07,2,J04,998,4
HUVEC-07_2_J05,HUVEC-07,2,J05,386,4
HUVEC-07_2_J06,HUVEC-07,2,J06,139,4
HUVEC-07_2_J08,HUVEC-07,2,J08,298,4
HUVEC-07_2_J09,HUVEC-07,2,J09,602,4
HUVEC-07_2_J10,HUVEC-07,2,J10,832,4
HUVEC-07_2_J12,HUVEC-07,2,J12,841,4
HUVEC-07_2_J13,HUVEC-07,2,J13,275,4
HUVEC-07_2_J14,HUVEC-07,2,J14,628,4
HUVEC-07_2_J16,HUVEC-07,2,J16,1095,4
HUVEC-07_2_J17,HUVEC-07,2,J17,199,4
HUVEC-07_2_J18,HUVEC-07,2,J18,403,4
HUVEC-07_2_J20,HUVEC-07,2,J20,741,4
HUVEC-07_2_J21,HUVEC-07,2,J21,332,4
HUVEC-07_2_J23,HUVEC-07,2,J23,725,4
HUVEC-07_2_K02,HUVEC-07,2,K02,12,4
HUVEC-07_2_K03,HUVEC-07,2,K03,976,4
HUVEC-07_2_K04,HUVEC-07,2,K04,176,4
HUVEC-07_2_K05,HUVEC-07,2,K05,814,4
HUVEC-07_2_K06,HUVEC-07,2,K06,82,4
HUVEC-07_2_K07,HUVEC-07,2,K07,997,4
HUVEC-07_2_K08,HUVEC-07,2,K08,1001,4
HUVEC-07_2_K09,HUVEC-07,2,K09,23,4
HUVEC-07_2_K10,HUVEC-07,2,K10,288,4
HUVEC-07_2_K11,HUVEC-07,2,K11,524,4
HUVEC-07_2_K12,HUVEC-07,2,K12,107,4
HUVEC-07_2_K13,HUVEC-07,2,K13,773,4
HUVEC-07_2_K14,HUVEC-07,2,K14,812,4
HUVEC-07_2_K15,HUVEC-07,2,K15,79,4
HUVEC-07_2_K16,HUVEC-07,2,K16,367,4
HUVEC-07_2_K17,HUVEC-07,2,K17,609,4
HUVEC-07_2_K18,HUVEC-07,2,K18,973,4
HUVEC-07_2_K19,HUVEC-07,2,K19,455,4
HUVEC-07_2_K20,HUVEC-07,2,K20,771,4
HUVEC-07_2_K21,HUVEC-07,2,K21,226,4
HUVEC-07_2_K22,HUVEC-07,2,K22,693,4
HUVEC-07_2_K23,HUVEC-07,2,K23,1022,4
HUVEC-07_2_L02,HUVEC-07,2,L02,14,4
HUVEC-07_2_L03,HUVEC-07,2,L03,292,4
HUVEC-07_2_L04,HUVEC-07,2,L04,1072,4
HUVEC-07_2_L05,HUVEC-07,2,L05,50,4
HUVEC-07_2_L06,HUVEC-07,2,L06,573,4
HUVEC-07_2_L07,HUVEC-07,2,L07,37,4
HUVEC-07_2_L08,HUVEC-07,2,L08,958,4
HUVEC-07_2_L09,HUVEC-07,2,L09,140,4
HUVEC-07_2_L10,HUVEC-07,2,L10,496,4
HUVEC-07_2_L11,HUVEC-07,2,L11,531,4
HUVEC-07_2_L12,HUVEC-07,2,L12,928,4
HUVEC-07_2_L13,HUVEC-07,2,L13,280,4
HUVEC-07_2_L14,HUVEC-07,2,L14,509,4
HUVEC-07_2_L15,HUVEC-07,2,L15,418,4
HUVEC-07_2_L16,HUVEC-07,2,L16,343,4
HUVEC-07_2_L17,HUVEC-07,2,L17,247,4
HUVEC-07_2_L18,HUVEC-07,2,L18,205,4
HUVEC-07_2_L19,HUVEC-07,2,L19,31,4
HUVEC-07_2_L20,HUVEC-07,2,L20,702,4
HUVEC-07_2_L21,HUVEC-07,2,L21,846,4
HUVEC-07_2_L22,HUVEC-07,2,L22,925,4
HUVEC-07_2_L23,HUVEC-07,2,L23,30,4
HUVEC-07_2_M02,HUVEC-07,2,M02,1094,4
HUVEC-07_2_M04,HUVEC-07,2,M04,680,4
HUVEC-07_2_M05,HUVEC-07,2,M05,488,4
HUVEC-07_2_M06,HUVEC-07,2,M06,0,4
HUVEC-07_2_M08,HUVEC-07,2,M08,15,4
HUVEC-07_2_M09,HUVEC-07,2,M09,441,4
HUVEC-07_2_M10,HUVEC-07,2,M10,260,4
HUVEC-07_2_M12,HUVEC-07,2,M12,235,4
HUVEC-07_2_M13,HUVEC-07,2,M13,420,4
HUVEC-07_2_M14,HUVEC-07,2,M14,964,4
HUVEC-07_2_M16,HUVEC-07,2,M16,899,4
HUVEC-07_2_M17,HUVEC-07,2,M17,306,4
HUVEC-07_2_M18,HUVEC-07,2,M18,110,4
HUVEC-07_2_M20,HUVEC-07,2,M20,358,4
HUVEC-07_2_M21,HUVEC-07,2,M21,1021,4
HUVEC-07_2_M23,HUVEC-07,2,M23,370,4
HUVEC-07_2_N02,HUVEC-07,2,N02,1026,4
HUVEC-07_2_N03,HUVEC-07,2,N03,980,4
HUVEC-07_2_N04,HUVEC-07,2,N04,663,4
HUVEC-07_2_N05,HUVEC-07,2,N05,220,4
HUVEC-07_2_N06,HUVEC-07,2,N06,251,4
HUVEC-07_2_N07,HUVEC-07,2,N07,645,4
HUVEC-07_2_N08,HUVEC-07,2,N08,872,4
HUVEC-07_2_N09,HUVEC-07,2,N09,904,4
HUVEC-07_2_N10,HUVEC-07,2,N10,596,4
HUVEC-07_2_N11,HUVEC-07,2,N11,518,4
HUVEC-07_2_N12,HUVEC-07,2,N12,668,4
HUVEC-07_2_N13,HUVEC-07,2,N13,929,4
HUVEC-07_2_N14,HUVEC-07,2,N14,712,4
HUVEC-07_2_N15,HUVEC-07,2,N15,69,4
HUVEC-07_2_N16,HUVEC-07,2,N16,817,4
HUVEC-07_2_N17,HUVEC-07,2,N17,143,4
HUVEC-07_2_N18,HUVEC-07,2,N18,304,4
HUVEC-07_2_N19,HUVEC-07,2,N19,785,4
HUVEC-07_2_N20,HUVEC-07,2,N20,187,4
HUVEC-07_2_N21,HUVEC-07,2,N21,855,4
HUVEC-07_2_N22,HUVEC-07,2,N22,209,4
HUVEC-07_2_N23,HUVEC-07,2,N23,610,4
HUVEC-07_2_O02,HUVEC-07,2,O02,835,4
HUVEC-07_2_O03,HUVEC-07,2,O03,931,4
HUVEC-07_2_O04,HUVEC-07,2,O04,885,4
HUVEC-07_2_O05,HUVEC-07,2,O05,430,4
HUVEC-07_2_O06,HUVEC-07,2,O06,1037,4
HUVEC-07_2_O07,HUVEC-07,2,O07,568,4
HUVEC-07_2_O08,HUVEC-07,2,O08,103,4
HUVEC-07_2_O09,HUVEC-07,2,O09,833,4
HUVEC-07_2_O10,HUVEC-07,2,O10,979,4
HUVEC-07_2_O11,HUVEC-07,2,O11,767,4
HUVEC-07_2_O12,HUVEC-07,2,O12,589,4
HUVEC-07_2_O13,HUVEC-07,2,O13,202,4
HUVEC-07_2_O14,HUVEC-07,2,O14,68,4
HUVEC-07_2_O15,HUVEC-07,2,O15,528,4
HUVEC-07_2_O16,HUVEC-07,2,O16,67,4
HUVEC-07_2_O17,HUVEC-07,2,O17,451,4
HUVEC-07_2_O18,HUVEC-07,2,O18,638,4
HUVEC-07_2_O19,HUVEC-07,2,O19,746,4
HUVEC-07_2_O20,HUVEC-07,2,O20,560,4
HUVEC-07_2_O21,HUVEC-07,2,O21,756,4
HUVEC-07_2_O22,HUVEC-07,2,O22,880,4
HUVEC-07_2_O23,HUVEC-07,2,O23,193,4
HUVEC-07_3_B03,HUVEC-07,3,B03,757,1
HUVEC-07_3_B04,HUVEC-07,3,B04,309,1
HUVEC-07_3_B05,HUVEC-07,3,B05,459,1
HUVEC-07_3_B06,HUVEC-07,3,B06,884,1
HUVEC-07_3_B07,HUVEC-07,3,B07,938,1
HUVEC-07_3_B08,HUVEC-07,3,B08,211,1
HUVEC-07_3_B09,HUVEC-07,3,B09,385,1
HUVEC-07_3_B10,HUVEC-07,3,B10,811,1
HUVEC-07_3_B11,HUVEC-07,3,B11,360,1
HUVEC-07_3_B12,HUVEC-07,3,B12,921,1
HUVEC-07_3_B13,HUVEC-07,3,B13,254,1
HUVEC-07_3_B14,HUVEC-07,3,B14,744,1
HUVEC-07_3_B15,HUVEC-07,3,B15,891,1
HUVEC-07_3_B16,HUVEC-07,3,B16,80,1
HUVEC-07_3_B17,HUVEC-07,3,B17,372,1
HUVEC-07_3_B18,HUVEC-07,3,B18,983,1
HUVEC-07_3_B19,HUVEC-07,3,B19,102,1
HUVEC-07_3_B20,HUVEC-07,3,B20,743,1
HUVEC-07_3_B21,HUVEC-07,3,B21,272,1
HUVEC-07_3_B22,HUVEC-07,3,B22,222,1
HUVEC-07_3_B23,HUVEC-07,3,B23,1065,1
HUVEC-07_3_C02,HUVEC-07,3,C02,500,1
HUVEC-07_3_C04,HUVEC-07,3,C04,77,1
HUVEC-07_3_C05,HUVEC-07,3,C05,532,1
HUVEC-07_3_C06,HUVEC-07,3,C06,868,1
HUVEC-07_3_C08,HUVEC-07,3,C08,268,1
HUVEC-07_3_C09,HUVEC-07,3,C09,258,1
HUVEC-07_3_C10,HUVEC-07,3,C10,660,1
HUVEC-07_3_C12,HUVEC-07,3,C12,1039,1
HUVEC-07_3_C13,HUVEC-07,3,C13,397,1
HUVEC-07_3_C14,HUVEC-07,3,C14,734,1
HUVEC-07_3_C16,HUVEC-07,3,C16,715,1
HUVEC-07_3_C17,HUVEC-07,3,C17,224,1
HUVEC-07_3_C18,HUVEC-07,3,C18,838,1
HUVEC-07_3_C20,HUVEC-07,3,C20,1096,1
HUVEC-07_3_C21,HUVEC-07,3,C21,471,1
HUVEC-07_3_C23,HUVEC-07,3,C23,411,1
HUVEC-07_3_D02,HUVEC-07,3,D02,172,1
HUVEC-07_3_D03,HUVEC-07,3,D03,281,1
HUVEC-07_3_D04,HUVEC-07,3,D04,681,1
HUVEC-07_3_D05,HUVEC-07,3,D05,105,1
HUVEC-07_3_D06,HUVEC-07,3,D06,456,1
HUVEC-07_3_D07,HUVEC-07,3,D07,557,1
HUVEC-07_3_D08,HUVEC-07,3,D08,760,1
HUVEC-07_3_D09,HUVEC-07,3,D09,478,1
HUVEC-07_3_D10,HUVEC-07,3,D10,786,1
HUVEC-07_3_D11,HUVEC-07,3,D11,33,1
HUVEC-07_3_D12,HUVEC-07,3,D12,762,1
HUVEC-07_3_D13,HUVEC-07,3,D13,1100,1
HUVEC-07_3_D14,HUVEC-07,3,D14,274,1
HUVEC-07_3_D15,HUVEC-07,3,D15,692,1
HUVEC-07_3_D16,HUVEC-07,3,D16,708,1
HUVEC-07_3_D17,HUVEC-07,3,D17,538,1
HUVEC-07_3_D18,HUVEC-07,3,D18,1006,1
HUVEC-07_3_D19,HUVEC-07,3,D19,585,1
HUVEC-07_3_D20,HUVEC-07,3,D20,313,1
HUVEC-07_3_D21,HUVEC-07,3,D21,950,1
HUVEC-07_3_D22,HUVEC-07,3,D22,845,1
HUVEC-07_3_D23,HUVEC-07,3,D23,126,1
HUVEC-07_3_E02,HUVEC-07,3,E02,181,1
HUVEC-07_3_E03,HUVEC-07,3,E03,352,1
HUVEC-07_3_E04,HUVEC-07,3,E04,1013,1
HUVEC-07_3_E05,HUVEC-07,3,E05,581,1
HUVEC-07_3_E06,HUVEC-07,3,E06,395,1
HUVEC-07_3_E07,HUVEC-07,3,E07,588,1
HUVEC-07_3_E08,HUVEC-07,3,E08,620,1
HUVEC-07_3_E09,HUVEC-07,3,E09,389,1
HUVEC-07_3_E10,HUVEC-07,3,E10,870,1
HUVEC-07_3_E11,HUVEC-07,3,E11,978,1
HUVEC-07_3_E12,HUVEC-07,3,E12,287,1
HUVEC-07_3_E13,HUVEC-07,3,E13,415,1
HUVEC-07_3_E14,HUVEC-07,3,E14,508,1
HUVEC-07_3_E15,HUVEC-07,3,E15,1025,1
HUVEC-07_3_E16,HUVEC-07,3,E16,112,1
HUVEC-07_3_E17,HUVEC-07,3,E17,939,1
HUVEC-07_3_E18,HUVEC-07,3,E18,10,1
HUVEC-07_3_E19,HUVEC-07,3,E19,158,1
HUVEC-07_3_E20,HUVEC-07,3,E20,523,1
HUVEC-07_3_E21,HUVEC-07,3,E21,986,1
HUVEC-07_3_E22,HUVEC-07,3,E22,89,1
